student_id,attendance_percentage,study_hours_per_day,daily_completion_percent,sleep_hours,screen_time,Academic Performance Change,breaks_per_day,app_opens_per_day,burnout_score,pass_fail,programming_score,math_prev_score,science_prev_score,arts_prev_score,daily_study_hours
764,81.01416992,8.46,85.98,6.450777316,6.089275026,Same,10,105,0.184306379,1,80.91704609,78.63156481,79.37463215,75.53016571,3.441504239
765,67.51312729,6.04,100,6.759278248,3.730022532,Declined,1,151,2.48644523,1,41.84428391,38.83322361,53.97786634,48.72676616,4.339895143
766,68.88109173,0.96,100,6.92780692,6.12341354,Same,2,15,0,1,71.34393267,73.68780395,73.50873179,72.90959337,3.841406003
767,78.75129653,6.35,85.01,6.68828578,8.740572944,Same,8,132,1.188480522,1,81.93522772,76.94330052,75.04714021,85.3705567,1.450012522
768,82.66817943,1.67,80.81,7.436215734,10.90760175,Improved,8,123,0,1,88.22211002,89.73106952,85.39824,95.55481432,3.943681625
769,68.83445095,5.21,50.83,7.16790983,5.345420012,Improved,2,121,4.584866865,1,58.81449618,62.64489757,63.92141266,53.25659493,2.100395526
770,83.00504782,6.86,63.79,6.116073229,6.389748608,Declined,14,18,3.764401164,1,85.16915176,91.30381788,95.61136562,84.99002386,3.556431388
771,66.49692755,1.91,81.36,6.642777045,6.209732296,Improved,14,81,0.79087079,1,46.08474553,45.58397515,38.15482897,43.42747278,2.363847895
772,81.05340383,5.22,67.53,6.391356694,3.723150888,Same,6,173,2.307853147,1,86.55487605,85.53650729,77.15525412,78.71557892,4.990689053
773,64.20108165,4.85,61.97,6.827302669,8.177796525,Same,5,180,1.257642866,1,47.01187643,42.62196349,56.36670231,48.74542632,2.054205918
774,70.69978604,9.2,80.09,6.895747345,3.041503986,Same,4,69,2.719028783,1,61.85080098,57.71639921,63.79887187,74.40858374,2.116521883
775,77.29617304,9.96,95.75,7.203796421,4.750009769,Improved,7,26,0,1,83.85124512,82.71885066,79.50978146,74.6508564,4.722689022
776,63.55439581,6.72,67.02,7.840770559,4.945376946,Improved,9,39,1.187104274,0,48.2454585,50.08228604,50.91860393,48.08405545,1.098577619
777,65.58611572,8.62,94.24,7.343042577,1.27169899,Same,5,175,0.126685839,1,52.60882674,57.17674987,39.43008804,55.81154141,3.786755951
778,79.03654281,6.65,71.28,6.707117668,5.545839245,Same,2,148,0.997348078,1,79.72389126,75.70799651,79.74076879,80.33928227,3.901305563
779,79.95980204,8.82,96.04,7.029414809,6.748770735,Same,11,76,2.784971719,1,79.60200951,87.06545235,81.24111537,79.03636925,4.34551431
780,78.00992761,4.62,49.41,5.948864569,6.948073878,Same,8,37,4.283079274,1,75.26311981,73.9075018,79.88447051,68.76703799,4.897757243
781,76.92210633,6.28,97.93,6.041141819,3.622350006,Declined,14,81,1.663930454,1,78.16716445,78.06032797,73.09768468,79.33109816,4.902407677
782,81.28849586,8.53,80.79,5.646824163,2.812322623,Improved,13,127,1.383255161,1,69.84984438,66.11378599,70.27828019,66.0660245,1.26110703
783,61.07707097,9.22,76.44,6.829432942,4.242951954,Declined,14,29,0,1,53.84894824,41.72774694,49.22182511,42.89933971,4.287357291
784,65.90178928,0.73,72.8,6.805224937,1.847733677,Declined,13,38,0,1,59.01327964,63.43350662,60.29019842,64.98624075,3.585239735
785,78.89375533,1.49,86.3,6.804882632,6.288504891,Same,13,31,0,1,49.98787442,53.67209391,45.51114281,54.77980352,3.589368537
786,79.79243366,9.35,82.09,5.839418951,3.120269625,Same,6,96,2.346679755,1,89.96478087,88.55814309,87.92427668,90.22308576,1.513399706
787,69.27450098,5.9,87.62,7.328547667,2.853324087,Same,14,84,1.839129587,1,72.08654871,72.4215023,67.10747174,73.23192215,3.600748666
788,74.69579769,9.91,57.16,5.876385663,3.209288973,Improved,10,81,4.557868854,1,62.04682792,64.62652401,65.30250913,67.41841799,4.929930322
789,62.31956033,8.03,94.02,7.005466546,7.664337158,Declined,11,126,3.477099346,1,65.4103192,57.59758992,69.70257478,66.53201748,4.647274278
790,84.87392229,8.27,72.26,7.237289018,5.355590041,Same,1,96,1.168728228,1,92.10058368,89.45532029,90.92748083,96.62067145,2.756522643
791,74.94628821,4.17,81.13,7.030672586,3.610652833,Improved,8,47,2.374410828,1,48.43432717,52.40565057,48.62551715,46.94691617,1.159791893
792,68.39664077,2.95,73.01,6.263096944,1.731100026,Declined,6,162,0.812240933,1,72.24264076,65.97119365,64.99968369,78.80255945,2.44917396
793,64.00211624,6.18,42.31,6.449010073,8.70611662,Declined,3,105,0,1,67.82387734,69.291667,66.3254941,69.42780597,4.305561246
794,69.31908546,8.85,92.94,8.077208818,8.737574879,Same,1,126,1.163821609,1,73.62998295,66.84707393,73.37895986,74.60024267,3.805996406
795,64.9898279,7.39,48.64,7.791706106,5.770213052,Improved,2,40,1.711730296,1,40.99606011,43.32821002,54.10002557,34.64575467,2.837374622
796,89.6072911,4.99,74.99,7.658501702,6.495812042,Improved,5,104,0.868253433,1,87.96681499,87.78860758,82.40697986,89.40159426,1.220406141
797,83.07030878,7.66,84.1,6.15848785,4.610432047,Improved,1,121,7.874191721,1,91.26650554,83.19084646,98.58739173,87.10673095,2.707578911
798,78.95722457,7.06,70.02,6.814870499,8.646408495,Declined,5,58,0.109292214,1,71.0823251,76.90602187,76.06661896,67.89091146,2.876099759
799,86.10917429,9.17,50.88,6.436829054,1,Improved,5,59,0.674470846,1,78.31579531,74.64283743,79.71897734,74.23891717,4.714222132
800,94.30546505,3,79.72,7.847576367,3.540376391,Declined,11,175,2.447856312,1,90.73746596,86.68620378,99.53056839,85.40629131,3.564344414
801,78.21738604,1.63,93.15,7.109340518,7.097679904,Improved,10,154,2.639943615,1,78.89812489,79.90097087,80.75865225,89.5219819,2.246611667
802,52.68746509,4.97,83.08,6.381886694,3.070817999,Declined,13,91,0,1,48.38964736,54.13283411,50.33544334,55.04634267,3.101273058
803,71.74353529,3.93,78.73,6.857256229,1.926407367,Same,2,43,2.531404353,1,71.69585981,66.61675071,71.43025654,81.29769732,1.264221231
804,74.5506428,9.76,70.36,7.963035262,6.41374629,Same,8,115,0.568413892,1,73.36932755,73.6777268,79.48717196,67.25485245,4.890272943
805,70.36889948,0.57,71.55,7.057588185,4.41114098,Same,5,61,0,1,63.32718692,65.47126942,68.80953309,63.68345567,2.440239608
806,79.31291947,9.37,87.72,7.696964472,5.812790378,Same,13,64,3.643615562,1,80.50443296,83.969961,77.37604652,74.03689483,2.91146942
807,91.2895659,9.57,64.89,6.977635477,1,Improved,2,83,3.268558996,1,91.39018581,92.27239359,84.79394984,87.91171143,2.421135897
808,91.82527624,0.98,92.82,6.957116775,6.144827852,Same,3,79,5.958213938,1,90.90626821,89.07112901,89.89136502,86.31563329,3.73004692
809,71.53971444,8.95,85.88,5.546545441,5.967179385,Same,2,84,4.884088271,1,64.79616543,60.65821432,60.79597261,70.99408546,3.648928633
810,68.60647064,4.97,96.43,7.237833564,3.499969706,Declined,11,145,0,1,46.22809252,46.65881194,45.91046965,44.24694413,3.861289242
811,88.8714398,7.78,72.97,7.085290655,5.084205045,Same,11,110,3.744822967,1,94.16626594,88.80557088,100.3534566,99.50816261,2.072572918
812,83.39222724,1.25,74.46,6.953720874,5.20388104,Improved,7,113,1.261634845,1,86.13939475,71.53264234,83.85288648,89.1599992,2.262673925
813,67.96094452,9.57,85.17,6.911743869,6.929117628,Same,1,122,0.193307144,0,46.85644747,49.03924649,46.64233056,58.37464123,1.501004924
814,85.68441201,6.27,90.24,6.291138195,7.713921492,Improved,14,58,0.293778928,1,90.64630354,95.16597775,90.93641722,83.24908243,3.622039887
815,94.21120584,9.04,78.95,7.776525601,5.358911937,Improved,2,48,0.816959468,1,87.84429991,76.02963774,92.08645432,94.14046611,1.159188509
816,67.07599074,6.89,79.33,7.271994939,6.243267425,Improved,11,103,4.290391153,1,68.53609314,63.48743962,57.30164647,74.26829749,3.390729342
817,73.68421999,5.6,86.75,7.78751354,8.302898858,Improved,7,110,5.038106003,1,72.52014897,75.61592027,69.48664749,67.65325478,4.478783539
818,70.33997987,2.14,82.63,7.984084822,1.412358341,Same,13,63,1.276074884,1,61.94514871,72.23262606,63.00156717,66.9808154,4.563328593
819,63.70320852,2.19,82.74,6.603057246,3.099710276,Same,2,112,0.643123259,1,43.01189014,43.11585867,49.01228492,44.69261495,2.796151041
820,75.55772658,4.99,59.47,6.587560275,6.676625688,Improved,2,129,0,1,58.43584829,54.79583358,55.97633605,57.29846699,2.837214753
821,81.956477,8.77,80.62,6.675346489,6.334639031,Same,8,36,0.299389436,1,84.15693967,83.24245747,74.77417614,80.03726224,1.307876732
822,53.01623239,1.59,86.85,7.142871928,8.403203973,Improved,11,102,0.171057759,1,40.25476127,47.12914336,43.3533185,36.65921401,3.683060102
823,73.3837967,9.98,70.45,6.390378387,4.37158201,Declined,4,130,1.251651865,1,58.34245444,55.11263355,55.1656425,68.59151492,4.285037681
824,74.7244329,8.82,62.25,7.242213094,5.268675948,Declined,9,133,5.130403691,1,61.89927815,57.90331811,55.95094485,61.90269224,1.978620218
825,65.06908578,4.23,97.69,6.868079572,5.896954708,Declined,3,36,2.385378277,1,69.55675816,67.14304055,66.43503121,73.46740817,2.685203527
826,85.27700878,2.9,64.76,8.185828016,7.006224262,Same,1,123,4.000393067,1,90.5920589,85.82541586,89.66943211,86.63756199,4.355357347
827,61.57380569,9.26,67.17,7.363216669,2.912201526,Same,6,71,0,1,59.04902969,59.66238127,56.02530637,55.14976496,4.508481871
828,66.21795756,1.67,93.51,6.509132856,3.30013356,Same,12,71,1.697848242,1,59.0824261,67.2058184,48.05459582,64.49235015,1.972719921
829,75.76723969,3.8,83.1,4.500749531,8.238236976,Same,9,62,2.429453482,1,80.56256865,82.17796501,85.04789963,73.81468759,3.202282538
830,76.48231687,1.3,100,8.060124832,6.445173804,Declined,6,136,5.633056395,1,64.87198675,63.61021924,71.24636196,62.79591791,1.769972603
831,66.7607835,9.56,82.09,7.023367019,1.95307396,Declined,9,78,2.07679894,1,52.35326526,50.89420892,55.61087522,52.52340232,1.407515057
832,66.01413169,6.37,89.72,6.87081814,3.311187153,Improved,12,130,0,1,64.88417339,57.06821934,59.19574504,65.4410364,4.644482006
833,68.27389788,3.69,76.84,7.094413528,1.69770405,Same,12,167,0,1,47.74713612,52.16268501,46.73967845,46.8516697,4.282030017
834,57.68161301,3.12,62.55,6.193566233,6.009322514,Improved,5,107,4.445175463,1,49.70128426,49.31209827,49.66867768,51.68038316,4.040139607
835,75.3556827,4.72,63.98,7.958307712,3.800436054,Improved,1,149,1.065010757,1,67.4102275,66.50782793,70.40419945,70.87450628,1.195065275
836,67.45039651,1.37,85.43,6.806132127,2.733199862,Improved,12,171,0.006813419,1,63.04089972,79.00643756,66.38260217,66.71408745,4.374915171
837,83.32987687,8.95,53.7,6.750267321,2.867787415,Same,8,157,1.669321107,1,90.31652456,91.8102891,86.64565556,85.38750552,2.752176304
838,72.48718597,5.35,75.83,7.571769815,5.616136556,Same,13,16,2.23507829,1,59.93166445,56.1727092,60.34164223,58.51088896,2.369580493
839,78.57342663,7.39,90.85,7.663682594,6.244890088,Improved,4,37,1.232566336,1,71.93235927,69.80057128,74.21876129,77.90617357,3.185905444
840,84.07211329,2.72,83.23,6.823856039,7.481716421,Improved,2,123,1.478195996,1,74.77453584,80.51676438,82.05364745,79.24777177,1.365412971
841,59.94882906,5.29,76.72,6.46179197,9.21847688,Same,2,66,5.91401594,0,40.72019511,41.28654717,44.24272781,33.85589785,4.026586197
842,79.77953205,2.51,69.83,7.202211183,3.49912014,Same,8,126,1.721353253,1,76.49455546,69.30316557,80.4398389,78.25195496,3.329740308
843,62.70730248,8.25,64.12,6.802698435,5.952829269,Declined,7,21,3.122462495,1,49.79197818,54.38812285,50.21111132,39.90085193,1.746360387
844,87.33938314,7.87,81.92,7.208108986,4.233348901,Same,6,90,1.892789499,1,92.85886746,89.51814703,99.91116319,93.09354197,1.752928799
845,66.28565525,1.91,93.1,8.27182078,7.738393072,Declined,7,42,0,0,48.17645003,57.54293891,50.22526401,57.66528511,1.736994606
846,70.91061417,1.21,88.18,5.662068724,5.363578722,Same,7,67,0.564213192,1,62.8043268,68.20456713,58.49888725,58.06486322,1.22800955
847,53.32836345,8.33,91.88,6.536489839,4.677786614,Improved,4,66,6.423076529,0,44.69423174,42.45762227,51.71108159,40.52261652,3.351193797
848,89.07139641,1.54,72.52,5.952320951,5.581102209,Declined,11,91,3.331830688,1,94.82808385,101.2331657,98.31760021,98.64823276,4.36139271
849,75.63317017,5.71,89.75,5.781172243,7.354914043,Improved,12,76,0.032756664,1,67.62072557,67.96000312,65.40550546,59.90671799,1.069992856
850,72.97222059,5.58,95.19,8.183399082,4.845079961,Declined,12,42,4.613359788,1,72.74617595,77.01004433,70.34871112,69.5824008,1.19601858
851,55.42266795,2.43,71.4,6.541431081,6.03393605,Declined,5,173,0.974342326,0,43.68920626,46.11287034,45.17208398,46.67141194,3.291081107
852,88.00330869,6.12,81.16,6.703403607,7.434579481,Improved,11,149,1.231823161,1,81.24782587,77.0160426,83.56374985,78.07639663,4.277982742
853,68.22963136,5.28,73.6,6.804540375,2.222661582,Same,11,32,0,0,51.54480762,48.32705846,52.53126895,50.36495768,2.306955562
854,83.55108781,5.34,80.08,7.436675609,7.332624618,Same,2,165,0,1,89.39298592,94.54279001,90.94952929,93.11391447,2.398457595
855,59.9561757,3.92,71.95,6.082893048,5.611141425,Declined,3,97,0.76761337,1,51.28268023,49.60880357,59.7824671,53.39041064,3.38538599
856,61.13483818,8.47,51.99,7.578182515,7.537311762,Improved,6,33,0,1,50.48782464,48.46958232,55.8455404,51.82191662,2.096851556
857,67.51806785,1.3,88.26,6.320885758,8.322531937,Declined,3,140,3.564061886,1,42.01023173,37.23461883,42.96340969,40.31462034,1.106433464
858,73.67015069,4.67,94.76,7.927634979,6.468754768,Declined,12,39,0.96552825,1,65.96368198,68.08167731,70.67023488,67.81398756,3.940914072
859,72.78019583,2.97,72.45,6.595023727,2.22099669,Declined,11,142,4.066387549,1,71.06626233,81.37888693,65.90364281,70.44759893,3.502599652
860,64.35543374,8.56,93.83,5.3359957,6.015174153,Declined,7,35,2.402022615,1,43.61397517,38.2763106,45.60361042,45.90300322,3.323023996
861,77.25501852,2.64,75.3,5.659864486,3.102125503,Same,3,79,0.980840424,1,82.65401892,82.7751162,91.70055067,80.16935879,3.966736516
862,79.96965811,7.79,91.02,6.554665783,3.021495816,Same,13,29,4.440199154,1,64.93088591,71.99198869,63.84065643,64.01804104,3.70092335
863,81.18473508,6.31,83.67,6.809606109,5.790714904,Declined,9,155,4.416980647,1,68.84146481,68.44325786,64.60329517,63.89167585,1.823527953
864,69.78810518,8.81,79.5,7.429740146,7.412511217,Declined,13,33,3.634504973,1,64.24195108,66.50381006,60.98150664,64.06691303,2.409924188
865,67.87763294,6.14,89.07,7.258098233,6.521362023,Same,14,92,5.901585084,1,62.04196835,56.73000071,56.59380316,57.98696403,1.504440567
866,62.29944312,5.79,100,6.49196947,4.094554445,Declined,5,114,1.610901238,1,70.78021822,72.92175371,66.85640868,65.20998597,1.519428054
867,56.86120291,8.11,92.39,7.108666913,4.159842483,Improved,12,64,6.948610374,1,48.53821353,47.6024922,46.68567303,49.83151927,3.704782985
868,58.30567471,5.84,99.48,7.10342626,4.805621364,Improved,1,18,0,1,50.00604718,54.93469716,42.97821208,51.06974606,4.434400428
869,84.37505628,8.52,43.57,7.054732648,1.690383877,Declined,4,48,5.828259744,1,87.39820916,93.33513941,87.47630083,91.31257783,4.850930335
870,84.38700669,0.97,100,6.664395193,7.260797343,Same,2,71,1.012957165,1,92.03635042,104.9841686,96.54773629,89.88072257,3.51338847
871,63.53932876,5.2,100,6.425203282,4.966097224,Improved,9,120,0.569471135,1,60.5320124,63.43017826,55.99323149,62.57227663,1.736405293
872,66.0396583,8.22,100,7.494768098,1,Improved,10,110,2.057668151,1,54.89095702,56.51993861,62.48737664,57.64494488,1.422601382
873,80.23667318,8.56,74.08,5.984068124,4.551252459,Improved,3,165,4.805773079,1,75.41997488,76.39189639,77.97393532,77.64384392,4.251403886
874,73.87938645,8.42,58.05,5.612210202,2.322075864,Declined,11,125,1.336157826,1,62.48037941,60.71454795,67.63328234,58.352111,3.315025905
875,51.19977338,6.24,83.29,7.613518908,6.272773716,Same,5,166,0,0,41.39624956,43.08866878,38.10707679,42.14306697,3.473140084
876,63.65287903,9.94,68.73,6.896530824,5.558812816,Improved,11,133,1.019048548,1,48.58839286,47.1113858,52.86101899,50.40909434,4.125848355
877,72.77253241,2.22,63.85,9.353502927,5.846094069,Declined,2,36,1.094261323,1,79.37847259,80.22077747,73.91880308,79.41436492,3.813108911
878,82.62905189,2.16,95.72,7.544128752,5.839417293,Improved,10,170,5.489702956,1,76.24081681,82.82880448,80.69205431,65.80842851,4.337833011
879,64.66587188,0.81,61.95,6.690027385,8.520600687,Same,9,157,0,0,41.49027959,36.45756676,42.34947629,42.29272771,1.224855622
880,61.61409832,9.9,82.32,5.80575182,5.610622819,Improved,6,141,6.003370326,1,52.20846891,57.90786171,54.97472501,63.2711241,3.990082547
881,62.52433089,3.81,93.15,5.490024311,4.568807384,Declined,9,25,0,0,52.70911381,59.29468915,46.83114078,50.90891747,4.403411029
882,76.1707152,7.74,80.63,6.996140867,3.236069267,Declined,11,42,0,1,76.9541009,76.36375826,72.47875169,73.31371541,2.14454017
883,49.27807281,1.07,66.48,7.617925324,5.58433937,Same,4,87,0,1,41.08407958,30.47480508,44.07022067,42.95082238,3.561789096
884,64.54282687,3.34,68.94,7.529763318,6.589351007,Improved,4,166,4.589184568,1,45.72597201,42.68686207,40.98423199,47.28786306,2.256648255
885,80.63346962,6.43,100,7.462667613,9.921043897,Same,4,53,0,1,83.9953847,90.48035743,86.31141616,89.95906052,4.831884266
886,69.76085362,5.49,49.21,7.414980954,1.775161855,Declined,4,150,3.201424196,1,49.81995641,49.7056161,42.98426738,43.53061563,1.13369429
887,72.45847188,2.47,63.31,6.18923654,1.091753597,Declined,12,74,0.716752983,1,75.90103593,70.90452477,80.141907,79.55793719,3.319171375
888,63.45441174,4.89,40.6,6.443356564,6.238714781,Same,11,73,2.045175622,0,53.10005296,50.57617835,46.93743638,56.05216326,1.666014188
889,55.20201201,1.53,100,6.836763844,8.813782434,Improved,2,102,3.758432464,1,45.4692766,49.67237673,48.23077629,44.75854392,3.848880821
890,61.66578244,5.66,100,7.223728162,6.025537369,Same,5,57,0.867562161,1,53.3744705,56.10813835,56.50262517,55.06790709,1.703561134
891,73.95243065,1.42,82.55,7.029481568,3.935616619,Declined,1,114,1.69005853,1,79.72468125,78.53002076,76.24082216,84.87196866,1.941533048
892,88.51152127,6.54,81.29,6.551605823,3.90240318,Improved,2,172,2.083263447,1,87.06330575,85.22918369,89.97343858,91.42488265,2.977483244
893,79.33973703,1.98,94.27,5.878175461,5.263627554,Same,5,137,2.289545815,1,85.66209255,83.70330181,86.96430387,79.94699599,4.6593398
894,71.54342549,5.7,99.5,7.418407842,5.666005353,Improved,9,165,0.87321235,1,61.84509413,57.23304321,59.15088485,65.94588506,1.846857489
895,76.46852424,1.73,91.95,6.726340767,4.616039757,Same,3,97,0,1,76.74468251,84.82156096,71.70190909,76.42123949,1.576960084
896,59.28974179,4.31,100,6.484993821,6.489437516,Improved,7,45,3.142177337,1,51.27413625,49.6625339,41.46100779,51.63850674,4.035907327
897,67.22006047,3.84,100,6.222909272,5.499324088,Improved,13,51,0,1,56.12312516,62.20891777,57.8713754,56.48911012,3.002478129
898,87.64475167,7.69,76.93,7.545594787,7.800025929,Declined,12,109,1.936891729,1,89.29847002,96.90505028,81.47445616,88.54725507,4.64714045
899,54.31875593,6.59,99.21,6.93335007,5.653593313,Improved,9,125,4.759869952,0,40.71510579,45.70666028,41.19182679,46.67364328,1.586458229
900,66.39704855,9.4,97.79,8.078104966,4.260160344,Declined,12,144,0,1,44.7029692,42.54486763,43.38572812,44.2843794,3.583711572
901,61.46826741,9.26,99.67,6.689598836,9.108943407,Declined,8,175,3.206620241,1,51.43374403,53.45239448,54.82945791,45.83601339,1.931516585
902,58.31471598,7.39,74.69,6.470769354,7.273048196,Same,10,142,1.30994421,0,41.45927121,41.33829318,39.94904372,39.49162193,1.627041715
903,67.64289008,7.82,85.99,6.635957808,3.785929739,Declined,3,172,0,1,49.97894893,45.46043963,48.33171,50.87242251,3.733717661
904,72.71646214,6.44,84.49,6.845790441,2.229862365,Improved,12,140,3.041247497,1,72.06728585,73.68908226,75.72663937,78.21335977,3.37473848
905,71.77704944,7.07,78.64,7.881982608,7.292108128,Declined,4,98,3.271657318,1,63.17835028,57.28315133,64.85364043,66.19382371,4.019309833
906,82.97501791,6.36,51.35,7.034844759,5.366291261,Same,1,140,0,1,89.09694411,95.03534105,90.6777239,84.84426772,2.237850306
907,83.12653798,3.46,75.07,6.529074588,5.750757455,Same,4,96,6.432733387,1,84.9593959,82.63630941,87.30573384,97.38534548,2.791886626
908,57.49628164,3.83,87.54,6.895481068,5.744216143,Same,2,71,1.062478108,1,58.79995434,59.80575262,51.12209373,60.1238309,2.621886705
909,57.98573534,5.96,95.55,6.80786545,3.547096067,Same,14,100,0,1,54.26828884,55.6847282,58.05223224,60.64524253,4.936357856
910,73.52137625,7.34,87.52,7.7118447,6.029000704,Same,12,89,0.662179245,1,60.88308245,59.58855758,63.94542642,60.12451028,2.168995827
911,81.41901795,4.36,98.19,7.804266973,6.349644784,Declined,14,143,5.001857751,1,72.46622184,75.39969085,67.3828062,75.13301806,2.179268953
912,62.8193166,1.86,70.6,5.766946586,3.132008229,Same,2,111,1.602132689,1,54.74350025,52.36898196,53.52309788,58.94084277,2.418192835
913,75.9439532,4.86,99.28,7.134458445,4.860558311,Same,3,169,2.787336645,1,74.32818993,78.68467642,74.13165349,80.41916349,3.258376325
914,72.7324167,9.65,100,7.221889671,5.917893613,Declined,14,82,3.665240829,1,62.51764087,55.78774247,61.84515695,67.8044824,2.009290977
915,78.64738548,2.53,85.72,7.40302502,5.49601165,Same,3,144,0,1,70.36259495,70.99449284,72.03189478,74.72357995,4.661159762
916,61.85509319,6.67,74.21,6.731889144,3.583587773,Declined,4,109,0,1,63.9869591,73.6816041,71.14379301,62.41152545,2.062742259
917,63.66760715,9.83,87.69,6.22698346,4.836794019,Improved,1,118,3.938860779,1,56.19561677,51.19396015,61.60445041,53.33688657,4.583262926
918,84.41956904,4.07,88.23,6.256049915,5.548042294,Same,11,119,0,1,92.16493188,88.77620703,85.60383592,93.82796943,1.413900255
919,84.51486033,8.93,92.5,7.292519518,7.230369217,Declined,8,35,2.779715842,1,81.99831868,84.56785793,85.10866863,86.66395904,3.62625081
920,76.34526475,8.71,56.52,8.551758239,6.595173545,Improved,4,123,2.233532632,1,47.70622467,48.60413358,54.35089126,46.59262116,4.627942074
921,82.7428407,3.72,96.82,6.940179092,3.95677563,Same,6,84,3.045566329,1,87.76573867,89.51888917,89.69978128,93.0915985,1.674997754
922,66.36947064,1.44,99.31,8.600649114,4.201866484,Improved,11,135,4.487134095,1,66.8087159,69.25465155,72.26361803,74.07179963,4.87330784
923,86.61152663,2.2,57.08,7.460567905,4.778771412,Same,3,63,0,1,89.20037248,92.37397982,99.26172471,84.61876788,2.811533442
924,88.60099849,3.97,81.49,7.453344498,6.79065473,Declined,7,175,0,1,83.99203908,89.54053829,89.11058681,79.80743556,4.782860434
925,72.23344198,9.61,64.83,7.655954475,3.044486654,Improved,11,34,0,1,63.38674275,65.43583603,64.63328572,62.68486745,3.707280175
926,56.08466325,3.11,82.74,6.938706406,6.859797927,Same,13,166,0,0,41.23581196,40.02952368,46.46125433,42.7738753,2.206347479
927,72.17859709,9.31,82.74,6.39030533,7.6204382,Declined,12,136,0,1,54.77725477,58.14012327,55.50169393,52.1544197,1.7532101
928,78.212669,2.22,72.03,8.149201607,6.035815502,Same,2,158,0.125319849,1,69.78988181,79.28929148,69.90939702,76.5508952,2.214940185
929,72.29024682,9.71,80.8,7.982259031,4.564814956,Declined,12,86,0.203406047,1,74.84130209,74.17813336,73.08423091,76.9616364,1.372069637
930,68.99903944,3.29,67.82,7.0398165,2.568496717,Declined,3,134,3.815804277,1,54.1838227,49.31117618,62.00088949,54.38105794,1.575471865
931,68.81861988,6.51,55.31,7.1201901,8.19199683,Improved,11,65,3.191704625,1,47.66458407,53.19998742,43.57244074,40.48503645,1.418641761
932,88.87003172,1.16,100,7.335660635,9.347090721,Declined,4,23,0,1,85.92116302,85.3192572,93.58300165,79.34208394,2.691774175
933,86.73881509,3.35,99.34,7.651101462,3.904875628,Same,13,170,1.428577278,1,94.14211994,83.27877221,96.64144056,95.54716619,4.182313505
934,72.66608278,2.5,94.61,7.316218831,4.883486696,Improved,3,60,1.584106657,1,68.91296003,73.15006841,61.91642915,58.2499819,1.565534217
935,70.85754947,0.53,79.88,5.992359482,3.43630764,Declined,1,64,3.547451335,1,49.44236072,46.76571979,51.28060719,54.50554777,1.521281733
936,61.43764896,1.99,87.47,8.084152263,10.12972849,Same,6,118,4.030082263,1,54.97690296,54.52423655,44.47677042,54.18613374,3.573715798
937,62.69864006,6.13,78.95,6.300212188,2.42793959,Same,3,144,0,0,41.01148721,42.67138886,44.13902729,57.22695206,1.788731928
938,78.29308404,4.2,81.29,7.063219494,5.533034343,Same,1,37,2.075266926,1,90.28643436,91.23893276,94.71259178,101.8260156,1.390440152
939,68.56503614,7.36,57.55,6.813247304,3.143154463,Declined,8,132,0.494808743,1,46.47630956,50.02356864,43.51452978,45.56906421,1.667394313
940,74.5639755,6.88,88.92,8.237382334,4.791575174,Improved,4,50,0.097178612,1,71.70840615,69.5309743,72.32614463,71.17672114,4.694925584
941,73.87943475,8.09,75.92,7.785460795,7.694970844,Same,5,108,0.160233581,1,55.07303714,57.63856613,64.84382431,60.05094471,4.285885011
942,77.69695885,8.74,100,7.154828774,6.435387645,Same,5,88,0,1,70.47979014,69.18205675,67.95105662,78.99565319,2.416258249
943,71.79795953,8.29,81.25,7.50500746,1.660733172,Same,9,136,0,1,75.82812136,79.52217376,70.53358342,67.63797607,3.623283069
944,89.94103826,4.76,63.69,6.670198823,2.207668738,Same,3,17,0,1,85.6357992,88.71263662,93.04411622,76.70392188,3.149102695
945,73.43281131,3.43,57.96,6.523868818,2.907561184,Same,3,172,3.460587892,1,51.35316995,46.67597644,61.1661059,48.24299592,3.708497054
946,64.71381775,5.27,76.03,7.988113502,5.912586545,Same,5,74,1.142026829,1,40.60477058,46.03468116,40.62324894,43.51845849,3.73068461
947,59.9564155,5.58,91.94,6.017877,3.46490777,Same,9,167,3.791286354,1,47.52870965,44.84889243,52.58602483,50.01307761,3.51493606
948,83.22044288,3.48,74.71,6.355089707,2.74062051,Same,5,132,0.852504891,1,89.5010253,93.54131429,96.20840488,94.84988258,2.064405474
949,84.75911322,5.63,70.83,5.778471884,4.352302725,Declined,9,54,2.497553323,1,88.06395427,89.90039083,84.3515331,82.06546662,1.156025683
950,72.91030831,1.5,74.92,5.807585017,2.636412302,Same,3,133,2.108209969,1,72.85772062,82.048639,70.43119144,61.2770013,2.822267128
951,84.97594652,2.69,100,7.997650631,6.877555371,Improved,13,115,0,1,73.02842732,71.91109741,79.18279989,77.3184983,4.563895539
952,79.01014091,7.59,80.95,8.188462738,6.354961771,Same,8,116,3.248761737,1,76.5770171,74.83043312,85.00208849,72.43603574,3.277989034
953,51.30596993,2.24,70.89,6.964859241,2.09237146,Declined,9,87,4.022302396,1,49.64542032,49.54832229,52.45982463,39.552981,4.329564167
954,86.84310758,1.82,98.05,7.70820309,7.013947884,Same,8,40,2.294174033,1,90.29265703,88.77675811,85.89358526,91.01797576,4.966497372
